filename,Crack,Red-Dots,Toothmark
CC_1109_jpg.rf.8b365586bf6e985a20ad9765abde5fa0.jpg,0,0,1
CC_1605_jpg.rf.8b10594a23ef169c2cf5c50161e50a31.jpg,0,0,1
CC_146_jpg.rf.8c8a721f93446c1212923abd6e3f1b64.jpg,1,0,1
CC_1073_jpg.rf.8bb6c316dfd4005283977f038ae38491.jpg,1,1,1
CC_1605_jpg.rf.8c1435a6893ea66c263bedd1bac2ba3b.jpg,0,0,1
CC_1620_jpg.rf.8b9932f1079620b78c3ce7b17b63a3db.jpg,0,1,0
CC_233_jpg.rf.8c2374bd99a7b1efb4b51236ab30f880.jpg,1,1,1
CC_897_jpg.rf.8bef10a4c21764f84365433312e0082d.jpg,1,1,1
CC_100_jpg.rf.8bc6f7c6e7d06dc85dd406d3eac01961.jpg,0,0,1
CC_1346_jpg.rf.8c3dde86345a2a348f340307c18d30ee.jpg,0,0,0
CC_2351_jpg.rf.8cd4d0908b30518b69c9be9c54b5b093.jpg,1,1,1
CC_1373_jpg.rf.8c6171dee479c889962b4b8d4ca52319.jpg,0,1,1
CC_1592_jpg.rf.8c0ffa905dbc40ab432d6389bd1bbe8c.jpg,1,0,1
CC_2656_jpg.rf.8c8099416308c8e0727175451243ccca.jpg,1,0,1
CC_1617_jpg.rf.8ceeca23644145f309ae53b47f512670.jpg,0,1,1
CC_2098_jpg.rf.8d8bd38face13172e09f24d7d373f19d.jpg,0,1,1
CC_843_jpg.rf.8d51930906910732dd3b0c38f2ec52cb.jpg,1,0,1
CC_1421_jpg.rf.8cf3b87bad37fb3657073b5c31ebaa5e.jpg,0,1,1
CC_1378_jpg.rf.8c85cc7d9c0ec2bef001da259c481bff.jpg,1,1,0
CC_2351_jpg.rf.8ce7e1f58705bdc8f31ffcd1d4449967.jpg,1,1,1
CC_1022_jpg.rf.8d3f85dc2a35a5c9a1df3b2da25618b1.jpg,0,0,0
CC_113_jpg.rf.8c5bf867cea0a67d33036d813b225777.jpg,0,0,1
CC_1748_jpg.rf.8d8cf46a043fd22510a2fc12f5c12b0f.jpg,0,1,0
CC_1308_jpg.rf.8d4986342673abd0ee837fcb69f582ed.jpg,0,0,0
CC_2320_jpg.rf.8d8e7edb5289e9e9b75aea390ea25f90.jpg,1,0,1
CC_13_jpg.rf.8e35e1b9e13cee7ad477785539768f91.jpg,1,1,0
CC_1343_jpg.rf.8dff3a9d008ce2adfaaeef599f754ad5.jpg,1,1,1
CC_2095_jpg.rf.8daace01d41ed80ffc9388d0f02aada2.jpg,1,1,1
CC_1040_jpg.rf.8dac25561a7070772d43d2c55bb01e7a.jpg,1,0,0
CC_1279_jpg.rf.8def2da282b7ed8cecbb8371cbe528f0.jpg,0,0,0
CC_1928_jpg.rf.8deed026ea5a47c9bcd95865634e685d.jpg,0,1,1
CC_1123_jpg.rf.8e09aee9c3b7ffc2327568fb634fc71f.jpg,0,1,0
CC_1601_jpg.rf.8e6abf91dd8a311381fb248cdb5f8d3e.jpg,0,1,1
CC_1748_jpg.rf.8e690ad667a3b8a41f0a6e73a180b5b6.jpg,0,1,0
CC_898_jpg.rf.8e74d7bb30aec180ce97531dc6c147be.jpg,1,0,0
CC_206_jpg.rf.8ebe1ec64fb7230edbb5c7692592f233.jpg,0,1,1
CC_2071_jpg.rf.8f4ad492cc9437d633ebf5e7457cbd66.jpg,1,1,0
CC_1237_jpg.rf.8eb62d03e57f3fbea13dcd2d511b3ad5.jpg,0,0,1
CC_2056_jpg.rf.8fc5c3e0f1d4fc4c2c13b57d44c8b01a.jpg,0,1,1
CC_2330_jpg.rf.8fd79ef85fbaef1dba062c8ae453104e.jpg,1,0,1
CC_1210_jpg.rf.8f7aa8cd7f980df1d1ad44213c5d1ab7.jpg,0,1,1
CC_1122_jpg.rf.8e5fac30562ec216439c03a1317c5e2b.jpg,0,0,1
CC_2312_jpg.rf.8f672ec9ff4cb229f7ef1f5e97c58e93.jpg,0,1,0
CC_1920_jpg.rf.8f22eb8dc83b127a92dd3c03274400ef.jpg,1,0,1
CC_237_jpg.rf.8f656e87ded3d18957a8621f0e3d8a62.jpg,1,1,1
CC_2167_jpg.rf.8eaf300e0781f43e2e5b53519afce555.jpg,1,0,0
CC_1147_jpg.rf.8e3505d4ee37c178512047354d9e2e4f.jpg,0,0,0
CC_1187_jpg.rf.8fdb479ed3c40c298838eee8184acb7b.jpg,0,1,1
CC_2491_jpg.rf.9000713c4469d98e7fa5a7273c30b716.jpg,0,1,1
CC_1053_jpg.rf.8fdcaf9d8a661ca6c98b1ae96858b621.jpg,0,1,0
CC_1128_jpg.rf.9014e766845bc30f2e81432b15805da7.jpg,0,1,0
CC_2100_jpg.rf.9009b0bd6638d0f768e59f156b1b88e7.jpg,1,0,0
CC_1572_jpg.rf.9017879394308bc9af50299faa669f1c.jpg,0,1,1
CC_606_jpg.rf.904475899940e5681a0e232b6b319d77.jpg,1,1,0
CC_3021_jpg.rf.90f0da6d5b344bfc0280dcd484fc8857.jpg,1,0,0
CC_1619_jpg.rf.906e02eed08204e611847786194e3bc6.jpg,0,1,0
CC_2091_jpg.rf.90308bec16feb5c7f1c4736030b38114.jpg,1,0,0
CC_2548_jpg.rf.90f1ccb9b487c894110183e8581c3955.jpg,1,1,1
CC_1623_jpg.rf.909f6aa6f763f7058dd8e436fd4d2889.jpg,1,1,1
CC_1155_jpg.rf.904959be3787bee5a091146254f8603f.jpg,1,1,1
CC_12_jpg.rf.908a3c4ad785096e931db7ba268f6ccd.jpg,1,1,1
CC_89_jpg.rf.90f71ba937cd620ca54b782e7a3923a5.jpg,1,1,1
CC_1046_jpg.rf.91272549fcdacfed8c137c11280ce71a.jpg,0,1,1
CC_1348_jpg.rf.9129ee25aef9b92b7cf94f5a82ad0714.jpg,0,1,1
CC_1162_jpg.rf.91209b73cb367a0429fe5fd57508271f.jpg,1,1,0
CC_2409_jpg.rf.911933cd56b1b37d76b39e7b66a3d3b9.jpg,1,1,0
CC_1282_jpg.rf.914a2c686575c22f14b9405ecc58875d.jpg,0,0,0
CC_247_jpg.rf.916db4f64e1687e18d2344d3708adb65.jpg,0,1,1
CC_2357_jpg.rf.92631531738c64557b6f07e4ff4a1dd4.jpg,1,1,0
CC_235_jpg.rf.92d1ea1604eef1d9d20935e2f93e9b6c.jpg,1,1,1
CC_1015_jpg.rf.91c4f59b4955534843250e26d0e12ed1.jpg,1,1,0
CC_2054_jpg.rf.913c76860f6aff467639f5b7c64af9ba.jpg,0,1,1
CC_641_jpg.rf.92bdc423dadc5f75d42be1a38d3110d6.jpg,1,0,0
CC_913_jpg.rf.91ee83bfc8611d43fedb9eb2837a0f89.jpg,1,0,1
CC_504_jpg.rf.924e18e86db3a204757a0980cf29473c.jpg,0,1,1
CC_1411_jpg.rf.925ea90b8b26c46f95133616d59bd2fa.jpg,0,1,0
CC_2481_jpg.rf.933590b39833504c37fb7807fb5547d4.jpg,0,1,1
CC_1296_jpg.rf.934853cff917334ae0c3eb443e83d678.jpg,0,0,1
CC_2320_jpg.rf.92fdc60584bb6c11746efe1f4225ab58.jpg,1,0,1
CC_2138_jpg.rf.92d2a0b7809c703e01836b3f59df20c4.jpg,0,1,1
CC_606_jpg.rf.932628fa355156cfdc595c12db13ba2b.jpg,1,1,0
CC_2207_jpg.rf.9351532daaaeab91552845bf9a092594.jpg,0,1,1
CC_888_jpg.rf.93500c6adddbfb5078d67e387c872306.jpg,1,1,0
CC_1928_jpg.rf.92d99d77567d3c219d487d924ed5791e.jpg,0,1,1
CC_1286_jpg.rf.935c695acc25d7039eb2bdf0dbfac066.jpg,0,0,1
CC_1381_jpg.rf.931d1ade06a255f89a941b15672c46e6.jpg,0,1,1
CC_2590_jpg.rf.93730f0e6489ff5bd9fc8313569c50c2.jpg,1,1,0
CC_2056_jpg.rf.939811df99c5922cdf325a2937089799.jpg,0,1,1
CC_2474_jpg.rf.93047b13adeba2836256bcc4150a4f87.jpg,0,1,0
CC_2473_jpg.rf.9390fd5d295035ab9a76f4b837cd3ce0.jpg,0,0,1
CC_1086_jpg.rf.93a232d4d634c7bf7af55821bb9f02da.jpg,0,1,1
CC_10_jpg.rf.93eb991490e7bc043ba3c79d60af758d.jpg,0,1,0
CC_1133_jpg.rf.9438997d35c4ffa532c12b777fc17f6c.jpg,0,0,1
CC_1223_jpg.rf.94755039036e5148f4a082a84d81eb16.jpg,0,0,1
CC_1020_jpg.rf.9398f7061e1c2ea417eae3fd84db9b7c.jpg,1,1,1
CC_1010_jpg.rf.93ef3bd248fa32d162880f42e808aa24.jpg,1,0,0
CC_1738_jpg.rf.9411feab52d3f535314a52c249a24714.jpg,1,1,1
CC_339_jpg.rf.945cc0f0055974a43beeacdd75ba56d0.jpg,1,0,1
CC_1198_jpg.rf.94b18af8e5bc774ef85f2dc1181cb92a.jpg,0,1,1
CC_1374_jpg.rf.93fd284acc18c558379462fc0930fb04.jpg,0,1,0
CC_15_jpg.rf.953a8bfa1203d0e78ce5d069ecf10b64.jpg,0,1,1
CC_211_jpg.rf.95f2c52b9498c9fdd58e9e998b788578.jpg,0,0,1
CC_817_jpg.rf.947534bb6b148d9efb67d3dd9154f2bd.jpg,0,1,0
CC_1287_jpg.rf.95b740ae1d78b52829777d4068d9b246.jpg,1,0,0
CC_159_jpg.rf.93f1d5573a3bede63f38a0898a49fc78.jpg,1,1,1
CC_1345_jpg.rf.94b77450480ce57fb8ad6642a5bbd788.jpg,0,1,0
CC_1847_jpg.rf.95e8f0d31337819c59ea6a22f1c89db1.jpg,1,0,0
CC_15_jpg.rf.959454cb00f251b129022f01fb94d47e.jpg,0,1,1
CC_3089_jpg.rf.9586de09ba47f676ddf136060431338f.jpg,0,1,0
CC_1195_jpg.rf.9640debf48d84438ea757c3f87475e73.jpg,0,1,1
CC_2428_jpg.rf.94b75881b1b162b1eacb9658287e664a.jpg,1,0,0
CC_2100_jpg.rf.963e7bf67b66cbcaf23ffa8c7c632907.jpg,1,0,0
CC_1160_jpg.rf.955fb51237468398d8b522a0abe19216.jpg,1,1,0
CC_3081_jpg.rf.94053f1fea496d49c6802b73adae10a9.jpg,0,1,1
CC_2374_jpg.rf.9641001a0955c5f073f85a20ec8f01ac.jpg,0,1,0
CC_2113_jpg.rf.95c7cea139de2799dec384213a595349.jpg,1,0,0
CC_1237_jpg.rf.9641e89373cbe83338fb8cf4ab0b897f.jpg,0,0,1
CC_1436_jpg.rf.964337888bfc6f3160606ec47d6a6e5e.jpg,0,1,1
CC_1143_jpg.rf.9676e9757de710983d31231dbe5dae9a.jpg,0,1,0
CC_1651_jpg.rf.968dc1f2b3c0e5995b86cedac0e96559.jpg,1,1,1
CC_1396_jpg.rf.9676929a5e1233a45aa86afd4a31dc64.jpg,1,1,0
CC_2736_jpg.rf.967be00f638c2b22e9111daf10cadf20.jpg,1,0,1
CC_340_jpg.rf.96a79ec9179adb7f1885dd5d902db4d0.jpg,1,0,1
CC_1293_jpg.rf.9692c060cf641d3ff4bc03e748778255.jpg,0,1,1
CC_1078_jpg.rf.96b12d921e6264a2b874ea8f4cf3d8d0.jpg,0,0,1
CC_1406_jpg.rf.966bdd17da7272e6d1451cd65d9fe3c0.jpg,0,1,1
CC_110_jpg.rf.973577ba239eb03b11236a65dac50787.jpg,0,1,1
CC_192_jpg.rf.96e861fa552c914255e5dfce6f446c45.jpg,1,0,1
CC_1451_jpg.rf.976639a7e05ef43f6ddc9118ddcb4b87.jpg,0,0,1
CC_1393_jpg.rf.976d73d12138081bca7adda61400aa7d.jpg,0,0,1
CC_1085_jpg.rf.97b95974c457ca5de18422d84b833ef3.jpg,0,0,0
CC_1058_jpg.rf.978db581d61f0ac15231cb24a8931ec9.jpg,0,1,1
CC_2708_jpg.rf.9732fd6981e22d557146817c5a2066f0.jpg,1,0,0
CC_2336_jpg.rf.97919360b885f2eed9e8595fc54d9c31.jpg,1,0,1
CC_340_jpg.rf.98332066201d045b649a00ba4c5bb69e.jpg,1,0,1
CC_913_jpg.rf.97668f0f916c6597c02b814891618995.jpg,1,0,1
CC_1270_jpg.rf.9760c12f9a38b2fbb8a4282c874b4701.jpg,1,1,1
CC_2205_jpg.rf.983fcc2c6eb3c172bd1a87c2d0bb54af.jpg,1,0,1
CC_2082_jpg.rf.97dea31841b180c2033a6b854bb5569d.jpg,1,0,1
CC_1511_jpg.rf.98819277fc565cd8a9e9ac1d1f99bf88.jpg,1,0,0
CC_1189_jpg.rf.98ce38830121e830930d5ce576c6b2ea.jpg,0,1,1
CC_1109_jpg.rf.98b459180a4125dbf423a7844dd836a5.jpg,0,0,1
CC_1406_jpg.rf.97f2df6f1142f5aa7f99329388833456.jpg,0,1,1
CC_1187_jpg.rf.98e55d8589caea0318f4c72ea297c230.jpg,0,1,1
CC_2178_jpg.rf.98f3603bfe0beaef1332a2e1060c6476.jpg,1,1,0
CC_1591_jpg.rf.98d133c73105df41c8429d5e961093b0.jpg,1,0,1
CC_106_jpg.rf.9884f1ef1f1d7868c58fc4051aa3afa0.jpg,0,1,1
CC_1238_jpg.rf.98fdb2c01d6759d9a97fd6302e091960.jpg,0,0,0
CC_1312_jpg.rf.990b63b20e01492982a721ea4e7fd456.jpg,1,0,0
CC_2737_jpg.rf.991a4792d8c8f5250b107f1c74ff32f2.jpg,1,0,1
CC_1378_jpg.rf.998a5f79f52d80909f5f7f87c38769b9.jpg,1,1,0
CC_3079_jpg.rf.99d9d32e6b912e74217ac548f17ff10f.jpg,0,1,1
CC_1028_jpg.rf.993d708a3e8a29f246e455376d977a70.jpg,0,1,1
CC_1269_jpg.rf.99669202180ec4814dbbf32de9d569fb.jpg,1,1,1
CC_2323_jpg.rf.997f3effadd8e9a88d0fbdd8beb7945a.jpg,0,0,1
CC_1744_jpg.rf.9987c8492e572740bd2ba5352ffde8b7.jpg,1,1,0
CC_1345_jpg.rf.99c687d107a8e5154fdf001a38bccd1a.jpg,0,1,0
CC_605_jpg.rf.999b991cb85149e7ec37dc9ba21c5daa.jpg,1,1,0
CC_607_jpg.rf.998f817860b79aeb10ea3225cb54d25c.jpg,0,1,1
CC_1481_jpg.rf.9a7e8aac31fabcf796abc02edeaa9300.jpg,0,0,1
CC_1138_jpg.rf.99559b734646252c61dec292ee5d35d6.jpg,0,1,1
CC_1230_jpg.rf.99e417fa957dfcf5512de914fd282774.jpg,0,1,1
CC_86_jpg.rf.9abb7028e6203b0b4ef0d0821b3e0b2d.jpg,0,1,1
CC_1285_jpg.rf.99b1e8b41a0869448c2bf00877b82dca.jpg,0,1,1
CC_1394_jpg.rf.9a56f096a42a29f001337ba5b63d3622.jpg,0,0,1
CC_1318_jpg.rf.9a4a7a87b639b6d26fdab7e297466227.jpg,1,0,1
CC_2493_jpg.rf.9a8baff05c2cd955c0082bda7722e59b.jpg,1,1,1
CC_917_jpg.rf.99c4d03a5602486e665d0a154c824a7e.jpg,1,0,0
CC_2191_jpg.rf.992927bdd031fe3075fd9ec4820f255c.jpg,1,1,0
CC_1076_jpg.rf.9a3e83d9d85f420f8f0b595226f92c7f.jpg,1,1,1
CC_1697_jpg.rf.99cdeaacd2a60ecc90e3a6b41f26356a.jpg,0,1,1
CC_3108_jpg.rf.9a72fde0498a18bcf046a3784148b0b9.jpg,0,1,1
CC_104_jpg.rf.9ae63dfce107d4c02dad734f096f57d7.jpg,1,1,1
CC_1588_jpg.rf.9b63f0f99ccde4704eebf4d8b63848c3.jpg,1,0,1
CC_1493_jpg.rf.9a6df75f5ee558ee9f59b5db8a77736f.jpg,0,1,0
CC_108_jpg.rf.9b73635d642e598ee748adeb89de05ef.jpg,0,1,1
CC_3061_jpg.rf.9aec852a9fc1feba5a3cb45dfae8de8e.jpg,0,1,0
CC_1188_jpg.rf.9b7b3e976a77972eea429ad7850bb462.jpg,0,1,1
CC_1414_jpg.rf.9b6eddaf99943381fd0a5ec87afe2965.jpg,0,1,0
CC_113_jpg.rf.9b1c3c883d626684af93d5eb2f4e8b96.jpg,0,0,1
CC_1870_jpg.rf.9ad0099f7594c3066125193bf2b5920e.jpg,0,0,1
CC_1203_jpg.rf.9bb63271eb593e69710304d32e983a27.jpg,1,1,1
CC_1384_jpg.rf.9d8d93911c26f56efe8f0528dc1a1eed.jpg,0,1,1
CC_2441_jpg.rf.9bdcbb689ff0f5c76a6697fb72348a4a.jpg,0,1,0
CC_1114_jpg.rf.9bbb2427cc8d74a46a7f49c4e6295a42.jpg,0,1,1
CC_1395_jpg.rf.9ba965874c0d0a83693c603c17284a5b.jpg,0,0,1
CC_605_jpg.rf.9be5ec06c27ac12a6de8962e72ffd153.jpg,1,1,0
CC_145_jpg.rf.9d687b1350814ded19d9e40538491211.jpg,1,0,1
CC_2367_jpg.rf.9d62be25bcab3334b744b5e17127e4b4.jpg,0,0,1
CC_1699_jpg.rf.9c32ac63887c279efc70209f979e53ed.jpg,0,1,1
CC_118_jpg.rf.9cf86d23de62266a2f112a2f442eeb54.jpg,0,0,1
CC_88_jpg.rf.9dc9b2815f86332526e9f9b4d23ecbd9.jpg,1,1,1
CC_1507_jpg.rf.9d23160703786f833e68bcd37a71de87.jpg,0,1,1
CC_1605_jpg.rf.9d039497ecd933e995c1e501c528df30.jpg,0,0,1
CC_1228_jpg.rf.9dbdc5c5f6f66ec3e2b59c2f1da0a862.jpg,0,1,1
CC_2073_jpg.rf.9dbb2b7365aa5ca38f316c97af3a2e10.jpg,0,1,0
CC_2488_jpg.rf.9e7f721b39c980916251fb1f4548d55a.jpg,1,1,1
CC_110_jpg.rf.9d9b30b22da0c4ec04486d0a285f45a3.jpg,0,1,1
CC_497_jpg.rf.9e2aa1e45545ae3bb44eb052aa2d3651.jpg,1,1,0
CC_1398_jpg.rf.9dd5d148a4d1a010dd2c8e57b8649359.jpg,1,1,0
CC_3090_jpg.rf.9d86cc748341f1d9f0e31d7cd0de5bcd.jpg,0,0,1
CC_1222_jpg.rf.9c538922e265f2bd4d41a369b31035b5.jpg,0,1,1
CC_1163_jpg.rf.9e514f92373b96a24c5c03ee695caea5.jpg,0,0,0
CC_1145_jpg.rf.9ea4a0a5076914e72be0ec62a7b88d48.jpg,0,1,0
CC_125_jpg.rf.9d66a9c946df416a1a45166ddb8ffcfa.jpg,1,1,1
CC_1422_jpg.rf.9ec10bf2db7d9fde951dba374a6014ee.jpg,0,1,1
CC_1011_jpg.rf.9f14b7d74126447cec94977b6c65e5f5.jpg,0,1,0
CC_1076_jpg.rf.9ee438cd1626b5709a65605171a2e57e.jpg,1,1,1
CC_1025_jpg.rf.9f82dc07f8113cefb0bd2d70b2958564.jpg,0,1,0
CC_1096_jpg.rf.9f797f6491dc5c79eba095b122793c25.jpg,0,1,0
CC_1211_jpg.rf.9f83e2909a517d655c45d6d4179945c3.jpg,0,1,1
CC_1077_jpg.rf.9f1e5f6a9931ef0e58bf65ff739bde33.jpg,1,1,1
CC_1116_jpg.rf.a09742a4b033777a161ca93090a041a7.jpg,0,1,1
CC_774_jpg.rf.a0c05facc1e5c92fbeff555fdcc54732.jpg,1,0,1
CC_1342_jpg.rf.9f5bef0e8f4924104a3dd6b47f00198e.jpg,1,1,1
CC_1079_jpg.rf.a013d2a2e368b87cfabd4340afe99af2.jpg,0,0,1
CC_2303_jpg.rf.9c656bf41afe6307ce29d5cc80632254.jpg,0,0,1
CC_1034_jpg.rf.a21045db8543bdfe31fe6557ced43019.jpg,0,0,1
CC_3025_jpg.rf.a0c0ec0539ea48a2f2d91d3ec72a6736.jpg,0,0,0
CC_1352_jpg.rf.a1ac53257aa7cbcc23823f31a79fa869.jpg,0,1,1
CC_1040_jpg.rf.a0510a17fadeaba987891cecc0102530.jpg,1,0,0
CC_1134_jpg.rf.a239e8b20f6ea9f7be26f224c2725be7.jpg,0,0,1
CC_1324_jpg.rf.a12f78adc7d5a92becfb575daf0f9662.jpg,1,0,1
CC_1482_jpg.rf.a12e46671c0a4c8dd5f067b6b857ad0f.jpg,0,1,1
CC_1096_jpg.rf.a2fc0c3a9140d583d18d5e8e1ffcbe88.jpg,0,1,0
CC_146_jpg.rf.a11634965af7e7d4cbee8d3bad6217ab.jpg,1,0,1
CC_1460_jpg.rf.a271ae426ba39a0c3e85a729cf785f8f.jpg,0,0,1
CC_1147_jpg.rf.a13188f2d8330d9ca72966a3f29319c2.jpg,0,0,0
CC_978_jpg.rf.a25b2ba8938916ea9b737343d02f958b.jpg,1,0,0
CC_1848_jpg.rf.a08b259f458ec2f05ca37e2f98bd6b90.jpg,1,0,0
CC_2550_jpg.rf.a13dcd753832afb4f00f62c703bb6a8a.jpg,1,1,1
CC_2055_jpg.rf.a319e156af2f0dbef05209df41a5b234.jpg,0,1,1
CC_3062_jpg.rf.a33d3dd9cd41f3270707490720404309.jpg,0,1,0
CC_1016_jpg.rf.a35506de90e316f90acccfdde593a9a8.jpg,0,1,1
CC_1084_jpg.rf.a39ffe588d20fd7640be7aa2e57eb69d.jpg,0,1,0
CC_846_jpg.rf.a339bf50d1373ad81c7b59f77455295b.jpg,0,1,1
CC_2312_jpg.rf.a40739d39f3817754b26ad9dad924928.jpg,0,1,0
CC_1635_jpg.rf.a3481adb80d3624edadedf2fba436a95.jpg,0,1,0
CC_102_jpg.rf.a427daafc821fdac572fd40cb472a55c.jpg,1,1,1
CC_1071_jpg.rf.a47d93877c46525b4eb63156996d3c77.jpg,1,1,1
CC_132_jpg.rf.a1a9e15c8a73d9daf370b21a496058e1.jpg,0,1,1
CC_1280_jpg.rf.a46cddc655fc392287f074071274f852.jpg,0,0,0
CC_1871_jpg.rf.a49201d4fda240f1714fd934d2b88602.jpg,0,0,1
CC_1460_jpg.rf.a4ead694b6ce6af0f3e4c0eff407e273.jpg,0,0,1
CC_145_jpg.rf.a5400aaf6da2af22ceff72d263907f1d.jpg,1,0,1
CC_1296_jpg.rf.a5420d87afebeb142c193e0858ced602.jpg,0,0,1
CC_1193_jpg.rf.a5840466d38b57a1bd410cf1dc88ca74.jpg,0,1,1
CC_1264_jpg.rf.a53edf0716175b2c810b3bd18b40bcf7.jpg,1,1,1
CC_1130_jpg.rf.a4ff3132cb28d7241e6c66e865692dbe.jpg,0,1,0
CC_1224_jpg.rf.a5b43ca658fa6599ed74f1c470e9db97.jpg,0,1,1
CC_1752_jpg.rf.a5932591a1d42cf9de60b530e2a4ab08.jpg,0,1,0
CC_1377_jpg.rf.a6e4b8d75622c55079e8b182fe6c7da4.jpg,0,0,1
CC_1083_jpg.rf.a5e3a9e9dbc4738686cc035bb4d8849e.jpg,0,1,1
CC_1342_jpg.rf.a5f1cc50065c9a7baee85ca828375121.jpg,1,1,1
CC_1036_jpg.rf.a4ac62a642ecd324044bab690ed57b3e.jpg,0,1,1
CC_1845_jpg.rf.a648340b0db658eb4cc3369fadc83020.jpg,1,0,0
